risk_id,transaction_id,customer_id,account_id,device_id,timestamp,risk_rule,risk_reason,created_at
557219d1-497d-4347-b491-86a93685d290,cc4b44f5-0363-4a72-abed-3781c5ca980c,5b6ff590-452c-4208-ad75-4c6dfc574c6d,3ed184ea-157c-4162-a5f9-aa38002c4a8f,ef7745d8-3f74-4ba2-b3ba-1d2d9e0e0954,2025-01-02 05:15:30,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
b258f11d-e888-400a-8c2a-a5740417ace0,3735d360-039c-4227-970b-8d8ed82b5468,006c719d-7f24-4905-bdbc-e473ad856a66,c8a4cc02-1b9b-41ff-999c-1e66852f0ff2,7de5ff1f-ec5a-426f-83c6-2363b9eed543,2025-04-16 13:08:11,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
95051a9c-80a9-4f7c-8aa1-d35b5c90d84c,ee430a5d-0fde-421b-8905-9a73e1730bc5,df754c56-9c2e-4041-9f73-8baefba6a349,f129cb99-7bc6-46a4-83ce-7525ef53765b,708bc073-66a5-43b5-ad46-a95090134bf1,2025-05-16 15:34:20,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
6b98bcbd-3cfc-430a-be5f-80088d2b3060,e7255149-de14-4369-b28f-3430af3c7b1f,880330f3-e1e9-47be-82c9-8256241fb73e,a2718cc3-2a6f-48d1-9eef-c388ead23258,c2fd92d6-1c16-4da8-963d-2ba1045d5a14,2025-04-13 01:10:29,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
215ddd93-cfcb-4679-aa64-58de44d63679,8b426ecd-953d-4ace-847b-d980e2c5c6e0,e72e7ad7-7c0d-4bba-8fad-af835a800895,f8bd5a13-1d9c-49bf-809d-9827b9062c83,bd7cbff0-3918-403c-87d5-82c2a5b4193f,2025-04-22 02:45:54,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
3b4c98ee-08f8-45c8-9417-41635fb46fc1,756a32ff-b1d6-4fa1-a4f2-11613e587d62,d91b5907-ac5d-46ae-864f-ecf82fc0f764,17c0862c-4f42-474d-8ede-ffedbb31d056,eec9745f-32d6-4d0f-b86a-014009f98190,2025-05-29 09:00:08,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
456c1436-94bb-4ddd-97e2-b0f208409ea8,d26f4bcb-365f-4bcd-89ea-6a45d719fc42,e15fe142-128b-44ca-ad1d-7bf867bf3343,1ae1b9c9-18a1-48fd-8804-e6aa86327206,eec9745f-32d6-4d0f-b86a-014009f98190,2025-07-13 19:29:45,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
3245a479-9874-492b-99b3-5cb7dbd31179,aa5148bc-5626-492c-8808-6562be3edc35,880330f3-e1e9-47be-82c9-8256241fb73e,471e9c95-3263-4ade-ab36-8507c0a380ce,eec9745f-32d6-4d0f-b86a-014009f98190,2025-06-03 06:54:45,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
e15d8dc5-2e8e-478e-b59f-68203ba3773b,37d9fea1-ab4c-4bcb-80d4-ff0c12e9daeb,d66ee67f-8617-476f-8965-49c7ea8dbf61,305c3726-f709-4593-8aea-600e9b5d6af3,2707b2d3-3f65-4587-b5bb-1a65221b52d9,2025-01-22 21:52:12,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
29d45bbd-7f51-4642-b2d8-6bcbc8dd9c3b,b31020d5-9f6b-422d-8011-5f4596e6dd15,a2dfad13-eaf6-4add-80a8-a3ae39da5493,da061209-e847-4c86-80e5-55dab56aba0a,4d53713b-af25-495a-9016-9aa8d0c72392,2025-05-23 02:39:33,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
8d4443a1-7687-4e84-88bc-1fa58bb4864e,2e9a6c68-13b0-4020-96dd-24422ae93587,a2dfad13-eaf6-4add-80a8-a3ae39da5493,8a84cc69-dca9-48a3-abee-ece9ae64c7e2,6b168c7b-e32d-4829-87e9-cdf1a964c9fd,2025-02-25 04:03:16,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
ed90c283-6fc7-45e4-b1b5-2043e6299a5b,97357554-1a77-4e7b-93a1-fb905a64b46a,006c719d-7f24-4905-bdbc-e473ad856a66,73aeedab-8f32-4471-b7d0-40b61835cd7c,3e673d12-af9a-4bbb-9f30-0cd0b6c2b572,2025-06-13 04:12:33,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
9b9b9a60-27c9-4493-89aa-ec4ee8e6a962,a7aec875-9544-4c0a-8e30-4a2b3fdc0a2e,229e8682-a469-4d25-a45b-8283a895ce9c,673b131f-cfce-4155-ae98-3902e16e76db,23b0131e-2a49-471c-b914-06acddc89fd0,2025-06-03 14:42:42,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
deee4d51-5468-4310-b4d1-e0d69fa59e10,de57e15f-69b7-470a-8bf8-bf48830151c9,30bcf9b4-3d52-49cb-aca2-57e4eeaacf37,4aa2fc92-903c-4763-9c6f-aa579ce9fe59,95b63f2d-668a-4250-9639-92333a4a24b7,2025-02-07 20:09:41,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
991f22fe-39b5-4cef-8a68-4af46e65cbc1,5955b6bd-9cc3-4bd2-8466-d89177a95238,a2dfad13-eaf6-4add-80a8-a3ae39da5493,8a84cc69-dca9-48a3-abee-ece9ae64c7e2,e7d74cc5-58e8-418e-956f-24c53d11c253,2025-01-23 21:11:44,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
16896b44-4b39-45a0-bf50-b932df299eed,8f6fdb59-86c4-4290-83a6-d5de0342aa24,d50848cd-65da-41ae-968d-088b3ab44ef7,60238c71-b60a-4304-9ecf-0c667cc6bc6f,3ae6ebc3-2443-45b1-ad1c-5af861395347,2025-03-17 22:06:09,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
3bed1b17-e7ed-43aa-aa94-c20eb2a0bcef,35d679fb-6558-4dc0-8537-28fb06f90cca,7b62c660-61e6-42bb-b944-d779a7caeed8,8866d6d2-3239-4330-a12c-3d4a2bfc6cf1,4e2fd794-aeb0-41f8-adef-11e134a5213b,2025-03-15 14:10:44,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
b951f32f-a56f-4d54-a441-4647e52eb312,6d63f634-5686-4693-9d88-402422aefa53,b74f1254-2fa7-4bec-9641-366e5ec00912,95cb1bb7-a350-483d-a52e-fd31974bf43e,7b1fc9d8-f644-41c8-af72-adfb74f2ba0d,2025-01-04 06:21:52,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
ecfa996e-0eb3-4c25-aac5-16d235453fe4,f2c93c00-d869-4040-9105-56984385b729,4cbbeef9-f8b8-4484-8d12-14f8e8405b56,398e7f69-81f2-4631-8748-f94ebee5365e,9ca92f97-44b8-4d02-88e2-e90bb4e9a490,2025-02-17 22:40:08,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
f8b9dcfe-4703-42dc-a77e-1133b060e3e5,870b525a-7e08-4b0a-a68f-d9962e35fa13,abc07d36-febc-4f48-bf57-91c56f863d23,fc602711-aa85-46a7-add2-20205b7cf935,9d2144ed-19f3-42bb-b06f-848ee9c97530,2025-02-09 15:41:40,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
d307861c-b836-4cd3-98a1-5287b812fea2,66cdea5c-8dd7-44e6-9828-263328a6f384,0458e555-0873-4090-a23e-4bdbdefa95f9,2830824c-c124-4186-aaff-887a895c5ba0,781fc359-0ab6-46ab-8e87-2c9391a28298,2025-07-15 01:08:59,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
3488ea05-c328-44c8-b9d7-6bc11982b148,53bbee8a-ffa5-4f1e-a1d3-6c619c8a5420,9ea4c993-0b90-4aa8-bc1a-8b04d1d26d14,d8ebe589-6601-4fbf-bc6a-f944cf7c98af,9403def7-4fce-4825-9b2b-e6331cc13be9,2025-04-15 05:22:41,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
6572564d-00b4-4a1b-8afa-b6c283b3e6d4,f5daadd8-a6cf-4ee0-92f6-b5eeffd9ac37,72d62a89-4c47-469f-997f-ff7d8b529547,497c7704-50e9-4a59-93c3-7d9122ec1c59,7fa7f7f6-ea9f-4e8b-ad2a-62bd0d345203,2025-05-12 03:10:23,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
f1afc576-0d33-4240-b8a2-7af990d78cee,77acdeba-c436-46ad-bfce-85992f9a44d6,a9525d95-a036-4955-9451-5bb462de2496,3fef9eda-0669-4418-81c2-dca27898472e,bd7cbff0-3918-403c-87d5-82c2a5b4193f,2025-07-12 07:51:48,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
86629e69-204f-4b2b-85f1-ec4bff4ecc01,4f88275b-3daa-4f99-9fbf-7d94727e3b65,7275117f-4500-4777-9dc5-c2bee8b69bca,3965b599-207b-455f-870f-4123ab533050,3464fb60-72bb-4e1e-9ee7-3d4bd7e76b01,2025-01-07 12:48:56,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
4e02e9b1-0e03-4a1b-9644-affcc46381fb,ba0af250-a62e-4b4f-aaf2-400a503ba5a4,8d8e907b-f48e-42a5-90ba-32a2ec814f54,0c1359a7-592b-4d10-bb09-1d6a223c5a12,77bb4a14-5219-4569-ba52-4780134d8531,2025-01-24 06:13:01,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
0114d54c-cbcb-40cb-9fd3-2d9a7618ab35,662dfd9b-63db-412d-95ee-ae2cc5ff362c,3895210b-c26c-4aa8-b3a7-5e80206d4c4a,eff4be8b-ee40-47c2-b23c-19de549a15b8,933c7d57-a20a-4fe9-accf-d96580f90d2f,2025-06-05 08:43:12,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
186fa1ed-9474-40a0-8353-0f5463e98611,f117c2c6-af04-4256-bf16-a52b0be098bd,1dedeae9-3253-403b-b493-3031c596082f,3c792276-29dd-4ffa-b9f7-f1d29d6fa40d,657c8a69-b071-4474-87b6-4f0d8ffdc519,2025-01-27 17:34:52,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
9cdc549c-7bc0-4a09-a11d-386d6a36ace2,e0f940b0-9a8f-42bc-8ee7-50092a4b7f8a,5b6ff590-452c-4208-ad75-4c6dfc574c6d,3ed184ea-157c-4162-a5f9-aa38002c4a8f,2707b2d3-3f65-4587-b5bb-1a65221b52d9,2025-04-29 22:43:22,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
e4b54be7-8e63-4702-9a91-ea26ee799b57,0b8af54c-d9e8-42d7-ab5d-24ebe16920d3,229e8682-a469-4d25-a45b-8283a895ce9c,5da3ed0d-e721-422e-86ba-b7d67e2d89d1,f6e3046c-1d2d-481e-9fcc-6a99c507544b,2025-04-02 02:20:08,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
569d125f-5209-4b3b-bc08-9e979575f061,6dc75090-4c64-4744-b040-14fdf694e32a,4fa080c0-1709-4060-b349-b9ac551ad5e6,7f89050c-f7bf-4b58-b398-f80bf9492e02,781fc359-0ab6-46ab-8e87-2c9391a28298,2025-01-19 20:52:51,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
ebbde80b-a7fc-423a-bab7-c06fa45a5ba0,c0434209-3c20-4dc0-bf22-fd4604f53ee2,ddb175ce-8adc-4968-bb5a-705a20a977c6,f772ac3f-c7b1-44c3-ab34-b9cd43bb9d88,cf24e93b-ec25-4a3c-a727-1a52abb7d916,2025-02-05 17:45:09,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
af6e5185-4aaf-4ea3-9593-f4a481ba4fb4,7ce2c7c3-9f10-4390-aab6-4de91e21a12a,85d153e6-f6fb-4883-b06a-37b19d9dd1fc,eeaf82af-2c60-4d97-849a-4f6306bc6a1e,ef7745d8-3f74-4ba2-b3ba-1d2d9e0e0954,2025-02-27 21:15:19,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
ece63352-9eb4-49e2-9406-87a90ecd1a52,9140392a-cac2-4298-ab4d-0b79398d1e9e,a2dfad13-eaf6-4add-80a8-a3ae39da5493,4db77cbe-8445-46a1-9e22-5bc6b5ab854b,cf24e93b-ec25-4a3c-a727-1a52abb7d916,2025-04-16 15:59:30,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
3fdc9022-869c-4020-bb4d-522cfd52b5dc,e1382a94-5dc5-4e8e-8646-06fae41c3097,d50848cd-65da-41ae-968d-088b3ab44ef7,d5cc5141-4e05-4386-92c6-96c2c594fece,c2fd92d6-1c16-4da8-963d-2ba1045d5a14,2025-06-24 22:30:54,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
8da8439f-6849-4b01-81bf-2267db0a493e,1c22be04-d9e5-4c85-9373-3ee18467a88c,d50848cd-65da-41ae-968d-088b3ab44ef7,60238c71-b60a-4304-9ecf-0c667cc6bc6f,fac81111-c316-429c-9133-63da290624b8,2025-05-08 19:04:48,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
ec68d2eb-303c-4bf9-af61-92ad2fdb9a33,72d46350-319d-4e4f-bfc3-bc9c8791b465,0458e555-0873-4090-a23e-4bdbdefa95f9,a5a8a83e-8950-40b1-a7cc-c9156653d618,3e673d12-af9a-4bbb-9f30-0cd0b6c2b572,2025-01-23 23:29:39,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
9d93a2f6-9c2c-423c-925f-179e25851d9f,657d7c5e-a007-44d4-91e4-15f127245083,310026a5-a79d-4586-8af0-75c74954e993,f797ec77-4447-49ea-b9ef-65aeb955b8a0,154cc8de-13f8-4268-af84-aa998b8433f8,2025-02-28 20:58:57,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
059d3185-cc14-443a-baf3-dec040d7a6e9,547d7dde-5dde-42ae-8716-e8f80179b1db,9c54e020-4522-486b-aaa6-d9f245b0d8a4,810eb061-25af-4364-a7ae-513bf5fadfca,b84eedcb-fb26-4f14-a86e-7e0d5d64c579,2025-01-22 09:55:48,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
798b0b3e-cf35-404d-89e3-5cbb452c2e4c,375ebb61-c61a-4302-b612-5c4d943d62e5,fa34ec29-53b1-4ccb-9b09-6343a53ee60c,7f8caea3-67f8-4910-8024-3acf7632d21b,eec9745f-32d6-4d0f-b86a-014009f98190,2025-03-21 03:04:44,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
dbac71c2-f0ec-4ebc-9b39-538de17b08c0,57e6d0f2-d0a3-45c7-b130-ede2015a25aa,0458e555-0873-4090-a23e-4bdbdefa95f9,2830824c-c124-4186-aaff-887a895c5ba0,079bd30c-3f38-415e-b623-524d1ba4316b,2025-03-27 09:53:20,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
5abcb483-a151-49d6-872d-87d594dbbb33,57866a49-2878-4f8b-a279-f75e100439ea,880330f3-e1e9-47be-82c9-8256241fb73e,a2718cc3-2a6f-48d1-9eef-c388ead23258,4d53713b-af25-495a-9016-9aa8d0c72392,2025-01-21 01:54:01,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
7ac1365f-1185-479c-ba6e-a0d0a18f39f5,a0bc57d6-0532-4eb4-8fb0-791bcea218d3,1cf59964-2dc2-4272-8627-0687b71e4e76,4279c26b-339b-4805-8240-83dc8c80929e,168429e3-873c-4478-b777-80ae94bc5587,2025-01-24 23:46:56,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
9c21b5b3-7f62-4e40-8645-f371050f555d,7bba24e8-4365-417f-b5fd-a2dce4447541,3895210b-c26c-4aa8-b3a7-5e80206d4c4a,eff4be8b-ee40-47c2-b23c-19de549a15b8,d6da0af7-2646-4418-8027-7dc1ceb43398,2025-01-11 02:10:28,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
f4592b4e-bba6-47dc-aa64-ed9c0b907674,47c506d6-2de4-442b-8e60-2f5ff1c2a695,74d5c6a4-0ba2-4e57-aba0-aa0cd928a0e0,4b5c4e1c-50d1-469e-a2c7-4e5c3d4e001a,f6e3046c-1d2d-481e-9fcc-6a99c507544b,2025-05-21 06:54:08,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
18444944-7739-4311-a9ee-477ee0eff9b9,31b5c953-c071-409c-838c-8e6dd2d070e4,8cdb9727-da3c-4c1f-aba4-dc0ed2f44ee7,db94dd88-6ee2-4f70-8edc-d9ad7a3e8721,9ca92f97-44b8-4d02-88e2-e90bb4e9a490,2025-07-06 05:56:00,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
644136ec-7b47-46cb-9ec6-1dcf2ca60a4a,6386acde-1ad9-4c20-95d3-5ce07a32158b,38c985b6-94f3-446b-96a8-edcf4146c08a,f0ef6877-c869-4855-b064-ae749d651ae0,cf24e93b-ec25-4a3c-a727-1a52abb7d916,2025-05-04 00:09:22,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
cf3f2855-c26b-4807-9962-df940f944801,7852c893-9163-496d-88df-fb6603f5708e,72d62a89-4c47-469f-997f-ff7d8b529547,a6e71744-46ba-4689-b152-dbdc60d8814f,24c9446e-2f31-452e-a6f0-7d2f5b185485,2025-07-10 14:36:30,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
3c9b9f83-68ae-4664-b308-d2fb2d3e69dc,5737d54a-5d22-46a8-8e03-92364d04b38a,94acf1b0-befa-4e72-9706-f50e2b6a0e07,7ed9b6c9-9bb2-4f6a-b434-17dda026d837,7de5ff1f-ec5a-426f-83c6-2363b9eed543,2025-07-05 07:32:18,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
bccfae00-917e-490a-b684-3bd197de0c4a,88a0f6ec-5444-40d9-b50d-3bef01b7193d,b6e18d37-d1b8-4446-a9c5-e6faea9e823f,593ef215-2967-4954-9d3e-98c69089b311,58706429-d972-4d28-b4e9-aa16b0c8eda4,2025-02-05 20:04:16,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
31298c06-e3f5-4184-b1df-b58efb4dbb7d,5ae0d00d-a580-477d-90fe-4f739b4fa693,a8f87057-c331-46ab-bf6d-21df3f8cf2da,daad462d-175f-42dd-842e-3f0e2e89e76b,91bf33be-af8b-47b0-bc5a-b87f5f1c24ce,2025-06-05 10:50:11,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
e32ffcd3-4900-4fea-9f28-2dba59d4d1d8,1993bcc1-e7ec-409e-bf1c-5eb6e357ace0,74d5c6a4-0ba2-4e57-aba0-aa0cd928a0e0,33605bd2-2533-4eb5-ac99-8b415899fef0,f6e3046c-1d2d-481e-9fcc-6a99c507544b,2025-01-20 07:37:53,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
a8b88ccd-b469-44d1-8da4-acfbb643d988,f53c1e5f-e492-4308-abdb-eeca61ab7e7c,8f96c97d-bee6-475b-aee9-975349184190,29eb6dd7-b5f6-4538-9a7f-3e8a30e0f9f1,72a2df96-71c2-437b-9727-04ec92c277b2,2025-04-02 02:28:06,MISSING_STRONG_AUTH,Transaction >= 10M VND must use OTP or biometric authentication,2025-07-16T14:18:36.386766
